transaction_id,customer_id,timestamp,amount,channel,merchant_category,bank,location,age_group,hour,day_of_week,month,is_weekend,is_peak_hour,tx_count_24h,amount_sum_24h,amount_mean_7d,amount_std_7d,tx_count_total,amount_mean_total,amount_std_total,channel_diversity,location_diversity,amount_vs_mean_ratio,online_channel_ratio,is_fraud,fraud_technique,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,amount_log,amount_rounded,velocity_score,merchant_risk_score,composite_risk
TXN_BE4359EDD1C1,CUST_000888F9,2023-12-13 11:12:21,12526.67,ATM,Bill_Payment,Sterling,Other,40+,11,2,12,False,True,2.0,95497.45,43208.6875,33507.61778045581,101,185258.16732673263,309223.6170379714,6,1,0.067617004765585,0.6633663366336634,0,,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,9.435695076887486,0,1.0309605875705543,0.8296410924581809,0.2529827590555629
TXN_331476E924E4,CUST_000888F9,2023-12-19 09:29:24,316694.96,Mobile,Grocery,Zenith,Other,40+,9,1,12,False,False,1.0,316694.96,137397.47,130003.29636499762,101,185258.16732673263,309223.6170379714,6,1,1.7094698447038812,0.6633663366336634,0,,0.7071067811865476,-0.7071067811865475,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,12.665697475893424,0,1.7094698447038812,0.2149998647596221,0.1192029944584108
TXN_3FD4507D339F,CUST_000888F9,2023-12-22 19:20:54,17646.11,POS,Medical,Union,Other,40+,19,4,12,False,False,1.0,17646.11,167170.535,149524.42500000002,101,185258.16732673263,309223.6170379714,6,1,0.0952509409095983,0.6633663366336634,0,,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,9.778327309577918,0,0.0952509409095983,0.1212742850733713,0.0394303156311185
TXN_16F6BDE91B48,CUST_000888F9,2023-12-25 12:41:05,169527.66,IB,Restaurant,Sterling,Other,40+,12,0,12,False,False,1.0,169527.66,167956.24333333332,122091.23824510867,101,185258.16732673263,309223.6170379714,6,1,0.9150837847663011,0.6633663366336634,0,,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0,12.040777277055016,0,0.9150837847663011,0.6084928306518973,0.2118305303080908
TXN_0586960877FB,CUST_000888F9,2023-12-26 07:07:13,142218.14,IB,Fashion,FCMB,Other,40+,7,1,12,False,False,2.0,311745.80000000005,161521.7175,106319.8580241124,101,185258.16732673263,309223.6170379714,6,1,0.7676712685919437,0.6633663366336634,0,,0.9659258262890684,-0.2588190451025206,0.7818314824680297,0.6234898018587336,-2.4492935982947064e-16,1.0,11.86512438644974,0,3.36551010671649,0.5424364342999423,0.1924920885611739
TXN_F5D90434DA95,CUST_000888F9,2023-12-27 11:57:46,41460.62,Mobile,Airtime,Wema,Other,40+,11,2,12,False,True,1.0,41460.62,92713.1325,64445.89844823617,101,185258.16732673263,309223.6170379714,6,1,0.2237979399253042,0.6633663366336634,0,,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,10.632523459032488,0,0.2237979399253042,0.4903946021797059,0.1542799147315214
TXN_D4CF8FA8FD85,CUST_000C45C0,2023-01-04 11:14:49,61335.63,ECOM,ATM_Withdrawal,Sterling,Lagos,30-39,11,2,1,False,True,1.0,61335.63,61335.63,0.0,104,174831.3644230769,250649.2438018553,6,1,0.3508253760818213,0.6923076923076923,0,,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,11.024132496478533,0,0.3508253760818213,0.1322913750635077,0.0509138245536706
TXN_92858FE19554,CUST_000C45C0,2023-01-05 10:39:41,93668.07,Mobile,Transfer,UBA,Lagos,30-39,10,3,1,False,True,2.0,155003.7,77501.85,16166.220000000005,104,174831.3644230769,250649.2438018553,6,1,0.5357593275655336,0.6923076923076923,0,,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,11.447523317681592,0,1.77316940729471,0.2945408938369499,0.1079813867926404
TXN_02CE0600855A,CUST_000C45C0,2023-01-05 15:36:51,619831.92,Mobile,Bill_Payment,Fidelity,Lagos,30-39,15,3,1,False,True,2.0,713499.99,258278.54000000004,255997.37187603663,104,174831.3644230769,250649.2438018553,6,1,3.5452927840069046,0.6923076923076923,0,,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,13.337205236833004,0,8.162104223144876,0.8296410924581809,0.3715753197039511
TXN_AC3452211D87,CUST_000C45C0,2023-01-06 16:09:32,397913.89,Mobile,Education,Wema,Lagos,30-39,16,4,1,False,True,1.0,397913.89,293187.37750000006,229797.4578022624,104,174831.3644230769,250649.2438018553,6,1,2.275973852513302,0.6923076923076923,0,,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,12.893993417177532,0,2.275973852513302,0.2312907258252427,0.1422183810279985
TXN_7685DA2DBAFB,CUST_000C45C0,2023-01-10 08:45:34,145859.93,Mobile,Fuel,Sterling,Lagos,30-39,8,1,1,False,False,1.0,145859.93,263721.88800000004,213818.5155121149,104,174831.3644230769,250649.2438018553,6,1,0.8342844900674882,0.6923076923076923,0,,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0.4999999999999999,0.8660254037844387,11.89040891249486,0,0.8342844900674882,0.2027184911985031,0.0875126510417105
TXN_01FB5FEECC22,CUST_000C45C0,2023-01-11 15:27:54,36717.35,Web,Restaurant,UBA,Lagos,30-39,15,2,1,False,True,1.0,36717.35,258798.232,218651.06392713563,104,174831.3644230769,250649.2438018553,6,1,0.2100146052543662,0.6923076923076923,0,,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,10.511031909084313,0,0.2100146052543662,0.6084928306518973,0.1892683165637089
TXN_D3C74A047910,CUST_000C45C0,2023-01-25 14:19:28,147960.01,Mobile,Grocery,Access,Lagos,30-39,14,2,1,False,True,1.0,147960.01,147960.01,0.0,104,174831.3644230769,250649.2438018553,6,1,0.8462964536814906,0.6923076923076923,0,,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,11.904704072092327,0,0.8462964536814906,0.2149998647596221,0.0915814459456943
TXN_0399417B9EDB,CUST_000C45C0,2023-02-04 14:53:17,71670.51,Web,Transport,Union,Lagos,30-39,14,5,2,True,True,1.0,71670.51,71670.51,0.0,104,174831.3644230769,250649.2438018553,6,1,0.4099384586858557,0.6923076923076923,0,,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,11.17984859755352,0,0.4099384586858557,0.4402304319088622,0.145187160250606
TXN_2B1051AFF7EF,CUST_000C45C0,2023-02-11 03:54:24,138986.76,Mobile,Grocery,Fidelity,Lagos,30-39,3,5,2,True,False,1.0,138986.76,105328.635,33658.12500000001,104,174831.3644230769,250649.2438018553,6,1,0.794971574391489,0.6923076923076923,0,,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,11.842141150681575,0,0.794971574391489,0.2149998647596221,0.0899390498084142
TXN_8EB095F985BB,CUST_000C45C0,2023-02-16 14:00:30,20522.52,Web,Retail,FCMB,Lagos,30-39,14,3,2,False,True,1.0,20522.52,79754.64,59232.12,104,174831.3644230769,250649.2438018553,6,1,0.1173839870422248,0.6923076923076923,0,,-0.4999999999999998,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,9.929326824534424,0,0.1173839870422248,0.1808906992096461,0.058023497348245
TXN_A009EB525C0F,CUST_000C45C0,2023-02-21 16:38:39,59714.55,POS,Bill_Payment,FCMB,Lagos,30-39,16,1,2,False,True,1.0,59714.55,40118.535,19596.015000000003,104,174831.3644230769,250649.2438018553,6,1,0.3415531797962575,0.6923076923076923,0,,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336,0.8660254037844386,0.5000000000000001,10.997347734476255,0,0.3415531797962575,0.8296410924581809,0.2598220294909344
TXN_05EDCB25BED2,CUST_000C45C0,2023-02-24 16:18:52,16042.72,Mobile,Retail,Zenith,Lagos,30-39,16,4,2,False,True,1.0,16042.72,37878.635,21835.915,104,174831.3644230769,250649.2438018553,6,1,0.0917605847918307,0.6923076923076923,0,,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,9.683072774730675,0,0.0917605847918307,0.1808906992096461,0.0572035484762324
TXN_7608AF33EEFD,CUST_000C45C0,2023-02-27 06:38:40,85966.07,IB,Transfer,Sterling,Lagos,30-39,6,0,2,False,False,1.0,85966.07,53907.780000000006,28839.8757762038,104,174831.3644230769,250649.2438018553,6,1,0.4917056992489713,0.6923076923076923,0,,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844386,0.5000000000000001,11.361719594931303,0,0.4917056992489713,0.2945408938369499,0.104096850527052
TXN_92052E85E114,CUST_000C45C0,2023-03-01 15:01:29,32916.25,Mobile,Electronics,Wema,Lagos,30-39,15,2,3,False,True,1.0,32916.25,44975.013333333336,29792.38212085581,104,174831.3644230769,250649.2438018553,6,1,0.188273207358484,0.6923076923076923,0,,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,10.401752115457224,0,0.188273207358484,0.3695883220072287,0.1169012392376401
TXN_C976147F3660,CUST_000C45C0,2023-03-02 00:53:57,111636.2,IB,Transfer,Access,Lagos,30-39,0,3,3,False,False,2.0,144552.45,61640.31,38715.44734715524,104,174831.3644230769,250649.2438018553,6,1,0.6385328046576749,0.6923076923076923,0,,0.0,1.0,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,11.623009606719467,0,1.653612024032318,0.2945408938369499,0.1108254763388798
TXN_B015A68EA606,CUST_000C45C0,2023-03-02 23:51:07,394852.27,IB,Bill_Payment,Union,Lagos,30-39,23,3,3,False,False,2.0,506488.47,128282.702,137709.63051493143,104,174831.3644230769,250649.2438018553,6,1,2.2584621062751107,0.6923076923076923,0,,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,12.886269506517367,0,5.793989821865571,0.8296410924581809,0.3282341705694387
TXN_4449AF033273,CUST_000C45C0,2023-03-04 08:03:33,133608.6,Mobile,Bill_Payment,FCMB,Lagos,30-39,8,5,3,True,False,1.0,133608.6,151795.878,126084.03236326628,104,174831.3644230769,250649.2438018553,6,1,0.76420976425555,0.6923076923076923,0,,0.8660254037844388,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,11.80267739379057,0,0.76420976425555,0.8296410924581809,0.2733470401936319
TXN_4F436A224327,CUST_000C45C0,2023-03-07 03:04:37,11732.56,Mobile,Fuel,UBA,Lagos,30-39,3,1,3,False,False,1.0,11732.56,136949.176,136870.71469921834,104,174831.3644230769,250649.2438018553,6,1,0.0671074834382973,0.6923076923076923,0,,0.7071067811865475,0.7071067811865476,0.7818314824680297,0.6234898018587336,1.0,6.123233995736766e-17,9.370208390913303,0,0.0671074834382973,0.2027184911985031,0.0629629868295764
TXN_A6A949476ECB,CUST_000C45C0,2023-03-15 13:38:24,15206.73,Mobile,Education,FirstBank,Lagos,30-39,13,2,3,False,False,1.0,15206.73,15206.73,0.0,104,174831.3644230769,250649.2438018553,6,1,0.0869789186354605,0.6923076923076923,0,,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,9.62955913019688,0,0.0869789186354605,0.2312907258252427,0.0721705431439075
TXN_8E535A65EE59,CUST_000C45C0,2023-03-19 11:54:32,18460.2,Mobile,Entertainment,Sterling,Lagos,30-39,11,6,3,True,True,1.0,18460.2,16833.465,1626.7350000000006,104,174831.3644230769,250649.2438018553,6,1,0.1055880017462222,0.6923076923076923,0,,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,9.8234265113612,0,0.1055880017462222,0.877424404484337,0.2666061374011802
TXN_CD1245FC97A4,CUST_000C45C0,2023-03-25 12:09:56,8594.52,POS,Medical,FCMB,Lagos,30-39,12,5,3,True,False,1.0,8594.52,13527.36,4932.84,104,174831.3644230769,250649.2438018553,6,1,0.0491586327758064,0.6923076923076923,0,,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,9.058996416277749,0,0.0491586327758064,0.1212742850733713,0.0379553617708372
TXN_168BB16AD6AE,CUST_000C45C0,2023-03-27 15:10:09,4658.96,Mobile,Education,Fidelity,Lagos,30-39,15,0,3,False,True,1.0,4658.96,6626.74,1967.78,104,174831.3644230769,250649.2438018553,6,1,0.026648155307937,0.6923076923076923,0,,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17,8.446762143391865,0,0.026648155307937,0.2312907258252427,0.0702399587174267
TXN_98FA7F89BEEC,CUST_000C45C0,2023-04-01 13:44:05,7146.01,Mobile,Restaurant,FCMB,Lagos,30-39,13,5,4,True,False,1.0,7146.01,5902.485000000001,1243.525,104,174831.3644230769,250649.2438018553,6,1,0.0408734962979015,0.6923076923076923,0,,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0.8660254037844388,-0.4999999999999998,8.87444936640747,0,0.0408734962979015,0.6084928306518973,0.183855801077102
TXN_28F3FFE6A5E0,CUST_000C45C0,2023-04-02 17:44:28,614836.78,Mobile,Fuel,Access,Lagos,30-39,17,6,4,True,False,1.0,614836.78,208880.5833333333,287056.1751800213,104,174831.3644230769,250649.2438018553,6,1,3.516721758176056,0.6923076923076923,0,,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.8660254037844388,-0.4999999999999998,13.329113739636885,0,3.516721758176056,0.2027184911985031,0.1733506436211847
TXN_78E0E0719407,CUST_000C45C0,2023-04-04 12:16:08,30530.1,POS,Airtime,GTBank,Lagos,30-39,12,1,4,False,False,1.0,30530.1,217504.29666666663,281118.6352771812,104,174831.3644230769,250649.2438018553,6,1,0.1746249906345726,0.6923076923076923,0,,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336,0.8660254037844388,-0.4999999999999998,10.326501115214148,0,0.1746249906345726,0.4903946021797059,0.152706380354218
TXN_8C145559E083,CUST_000C45C0,2023-04-05 10:12:31,18952.98,Mobile,Transfer,GTBank,Lagos,30-39,10,2,4,False,True,2.0,49483.08,167866.4675,258190.83558138963,104,174831.3644230769,250649.2438018553,6,1,0.1084065874332951,0.6923076923076923,0,,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.8660254037844388,-0.4999999999999998,9.849769214843343,0,0.5660631561357355,0.2945408938369499,0.0927465920863553
TXN_E75039076F51,CUST_000C45C0,2023-04-08 17:43:55,481445.56,Web,Restaurant,Union,Lagos,30-39,17,5,4,True,False,1.0,481445.56,286441.355,265946.7974635285,104,174831.3644230769,250649.2438018553,6,1,2.7537553563878463,0.6923076923076923,0,,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.8660254037844388,-0.4999999999999998,13.08455051756034,0,2.7537553563878463,0.6084928306518973,0.2706680205999803
TXN_27096D0C6DB4,CUST_000C45C0,2023-04-09 13:04:19,21089.69,Mobile,Transport,FCMB,Lagos,30-39,13,6,4,True,False,2.0,502535.25,233371.022,260476.48693079612,104,174831.3644230769,250649.2438018553,6,1,0.1206280660310985,0.6923076923076923,0,,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.8660254037844388,-0.4999999999999998,9.956586989865087,0,5.74876684483789,0.4402304319088622,0.1471855052432674
TXN_BD48703D1056,CUST_000C45C0,2023-04-13 14:49:44,9483.87,Mobile,Education,Sterling,Lagos,30-39,14,3,4,False,True,1.0,9483.87,170673.04,219800.4294124269,104,174831.3644230769,250649.2438018553,6,1,0.0542455055807057,0.6923076923076923,0,,-0.4999999999999998,-0.8660254037844388,0.4338837391175582,-0.900968867902419,0.8660254037844388,-0.4999999999999998,9.157453176423845,0,0.0542455055807057,0.2312907258252427,0.0711230739261553
TXN_13A43013228A,CUST_000C45C0,2023-04-16 08:15:26,140031.85,Mobile,Restaurant,UBA,Lagos,30-39,8,6,4,True,False,1.0,140031.85,56868.47,58995.9580210735,104,174831.3644230769,250649.2438018553,6,1,0.8009492433628415,0.6923076923076923,0,,0.8660254037844388,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844388,-0.4999999999999998,11.849632316924254,0,0.8009492433628415,0.6084928306518973,0.2081782249831801
TXN_08EA0FA3623B,CUST_000C45C0,2023-04-21 10:28:20,239040.23,IB,Fuel,Fidelity,Lagos,30-39,10,4,4,False,True,1.0,239040.23,189536.04,49504.19,104,174831.3644230769,250649.2438018553,6,1,1.3672538879674845,0.6923076923076923,0,,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.8660254037844388,-0.4999999999999998,12.38439132649568,0,1.3672538879674845,0.2027184911985031,0.1045676717745104
TXN_3EB21A6BC839,CUST_000C45C0,2023-04-22 20:22:45,24801.42,Mobile,Medical,FirstBank,Lagos,30-39,20,5,4,True,False,1.0,24801.42,134624.5,87546.16497624134,104,174831.3644230769,250649.2438018553,6,1,0.1418582885488125,0.6923076923076923,0,,-0.8660254037844386,0.5,-0.9749279121818236,-0.2225209339563146,0.8660254037844388,-0.4999999999999998,10.118696508037551,0,0.1418582885488125,0.1212742850733713,0.0409217507555734
TXN_29B5F5E11CB6,CUST_000C45C0,2023-04-24 09:37:54,27244.19,Mobile,Bill_Payment,Wema,Lagos,30-39,9,0,4,False,False,1.0,27244.19,97028.61333333334,100422.32896631584,104,174831.3644230769,250649.2438018553,6,1,0.1558303583544278,0.6923076923076923,0,,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844388,-0.4999999999999998,10.212632270749534,0,0.1558303583544278,0.8296410924581809,0.2538788992047959
TXN_75398DDE77E1,CUST_000C45C0,2023-04-25 10:53:54,48618.73,Mobile,Grocery,Union,Lagos,30-39,10,1,4,False,True,1.0,48618.73,84926.1425,89458.8873006996,104,174831.3644230769,250649.2438018553,6,1,0.2780876993824068,0.6923076923076923,0,,0.4999999999999999,-0.8660254037844387,0.7818314824680297,0.6234898018587336,0.8660254037844388,-0.4999999999999998,10.791784694584436,0,0.2780876993824068,0.2149998647596221,0.0733987658081236
TXN_E3F40311DA0C,CUST_000C45C0,2023-04-27 01:22:46,514431.11,IB,Transport,GTBank,Lagos,30-39,1,3,4,False,False,1.0,514431.11,170827.136,189521.07204955228,104,174831.3644230769,250649.2438018553,6,1,2.9424249434454133,0.6923076923076923,0,,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.8660254037844388,-0.4999999999999998,13.150818872196862,0,2.9424249434454133,0.4402304319088622,0.2262267277629119
TXN_D63AF89B1BF7,CUST_000C45C0,2023-04-29 09:15:02,43225.38,Mobile,Medical,Access,Lagos,30-39,9,5,4,True,False,1.0,43225.38,131664.166,191599.41262915405,104,174831.3644230769,250649.2438018553,6,1,0.2472390060194969,0.6923076923076923,0,,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844388,-0.4999999999999998,10.674206236010637,0,0.2472390060194969,0.1212742850733713,0.0442939337146353
TXN_DB3661C72D52,CUST_000C45C0,2023-05-01 17:21:36,49869.42,Mobile,Retail,Union,Lagos,30-39,17,0,5,False,False,1.0,49869.42,164036.16,202316.02335192295,104,174831.3644230769,250649.2438018553,6,1,0.28524135199202,0.6923076923076923,0,,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,-0.8660254037844387,10.817183320401636,0,0.28524135199202,0.1808906992096461,0.0633949330266384
TXN_E0E268C87D8E,CUST_000C45C0,2023-05-12 10:13:23,26470.11,ECOM,Entertainment,Access,Lagos,30-39,10,4,5,False,True,1.0,26470.11,26470.11,0.0,104,174831.3644230769,250649.2438018553,6,1,0.1514028028354348,0.6923076923076923,0,,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,10.183809228607137,0,0.1514028028354348,0.877424404484337,0.268072211036035
TXN_DDEE508D88DF,CUST_000C45C0,2023-05-13 17:52:14,114075.32,Mobile,Bill_Payment,Fidelity,Lagos,30-39,17,5,5,True,False,1.0,114075.32,70272.715,43802.605,104,174831.3644230769,250649.2438018553,6,1,0.6524839973218522,0.6923076923076923,0,,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,11.644622977063303,0,0.6524839973218522,0.8296410924581809,0.2697718156517535
TXN_E251E97B5326,CUST_000C45C0,2023-05-14 16:33:27,8655.54,Mobile,Airtime,Access,Lagos,30-39,16,6,5,True,True,2.0,122730.86000000002,49733.65666666667,46074.04877980831,104,174831.3644230769,250649.2438018553,6,1,0.0495076528225315,0.6923076923076923,0,,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.4999999999999999,-0.8660254037844387,9.06607038361363,0,1.4039833002887676,0.4903946021797059,0.1514115768391652
TXN_66112F522967,CUST_000C45C0,2023-05-15 09:47:16,97859.99,Web,Education,Wema,Lagos,30-39,9,0,5,False,False,2.0,106515.53,61765.240000000005,45015.44702370455,104,174831.3644230769,250649.2438018553,6,1,0.5597361239317714,0.6923076923076923,0,,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.4999999999999999,-0.8660254037844387,11.491303281284893,0,1.2184875535086055,0.2312907258252427,0.0886162765725431
TXN_40B4D894BE71,CUST_000C45C0,2023-05-16 08:16:26,154104.34,Mobile,Transfer,FCMB,Lagos,30-39,8,1,5,False,False,2.0,251964.33,80233.06000000001,54638.39198589907,104,174831.3644230769,250649.2438018553,6,1,0.8814405759970324,0.6923076923076923,0,,0.8660254037844388,-0.4999999999999998,0.7818314824680297,0.6234898018587336,0.4999999999999999,-0.8660254037844387,11.945391673530654,0,2.882353399857608,0.2945408938369499,0.1205701922307111
TXN_806DF419FEB0,CUST_000C45C0,2023-05-23 13:00:29,21091.93,POS,Education,FirstBank,Lagos,30-39,13,1,5,False,False,1.0,21091.93,21091.93,0.0,104,174831.3644230769,250649.2438018553,6,1,0.1206408783042001,0.6923076923076923,0,,-0.2588190451025208,-0.9659258262890684,0.7818314824680297,0.6234898018587336,0.4999999999999999,-0.8660254037844387,9.95669319222525,0,0.1206408783042001,0.2312907258252427,0.0732477258533072
TXN_A66AE951384F,CUST_000C45C0,2023-05-25 16:20:04,45404.87,Web,Medical,Sterling,Lagos,30-39,16,3,5,False,True,1.0,45404.87,33248.4,12156.47,104,174831.3644230769,250649.2438018553,6,1,0.2597051761544832,0.6923076923076923,0,,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,10.723396670825728,0,0.2597051761544832,0.1212742850733713,0.0446928511589548
TXN_CBBB4B596005,CUST_000C45C0,2023-05-26 17:56:02,4464.37,Mobile,Fashion,Sterling,Lagos,30-39,17,4,5,False,False,1.0,4464.37,23653.72333333333,16811.766194633517,104,174831.3644230769,250649.2438018553,6,1,0.0255351462798768,0.6923076923076923,0,,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,8.404107356618661,0,0.0255351462798768,0.5424364342999423,0.1635480549709387
TXN_4D94B6F84FCE,CUST_000C45C0,2023-05-31 08:21:43,29317.95,POS,ATM_Withdrawal,GTBank,Lagos,30-39,8,2,5,False,False,1.0,29317.95,26395.73,16841.1334210577,104,174831.3644230769,250649.2438018553,6,1,0.1676917777594855,0.6923076923076923,0,,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,10.285989343626726,0,0.1676917777594855,0.1322913750635077,0.0450535494073558
TXN_B4FF02E8C8D2,CUST_000C45C0,2023-06-05 03:36:03,38130.65,Mobile,Fuel,Union,Lagos,30-39,3,0,6,False,False,1.0,38130.65,33724.3,4406.35,104,174831.3644230769,250649.2438018553,6,1,0.2180983488144542,0.6923076923076923,0,,0.7071067811865475,0.7071067811865476,0.0,1.0,1.2246467991473532e-16,-1.0,10.548799924928735,0,0.2180983488144542,0.2027184911985031,0.0677946945216134
TXN_8155BEF6D698,CUST_000C45C0,2023-06-05 15:20:57,25442.58,Mobile,Entertainment,FCMB,Lagos,30-39,15,0,6,False,True,2.0,63573.23,30963.72666666667,5308.999636380557,104,174831.3644230769,250649.2438018553,6,1,0.1455255729335759,0.6923076923076923,0,,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.2246467991473532e-16,-1.0,10.144218730823908,0,0.7272478434960602,0.877424404484337,0.2690475842203005
TXN_81A083A8F10A,CUST_000C45C0,2023-06-06 10:16:05,32728.6,ATM,Airtime,Zenith,Lagos,30-39,10,1,6,False,True,2.0,58171.18,31404.945,4660.80773121194,104,174831.3644230769,250649.2438018553,6,1,0.1871998934979798,0.6923076923076923,0,,0.4999999999999999,-0.8660254037844387,0.7818314824680297,0.6234898018587336,1.2246467991473532e-16,-1.0,10.396035146216756,0,0.6654509328631115,0.4903946021797059,0.1540652793245774
TXN_7C94AED705CA,CUST_000C45C0,2023-06-12 12:13:56,21050.8,Web,Entertainment,FirstBank,Lagos,30-39,12,0,6,False,False,1.0,21050.8,26407.326666666664,4816.001474815203,104,174831.3644230769,250649.2438018553,6,1,0.1204056243789002,0.6923076923076923,0,,1.2246467991473532e-16,-1.0,0.0,1.0,1.2246467991473532e-16,-1.0,9.954741346143534,0,0.1204056243789002,0.877424404484337,0.2670803013254259
TXN_8CB0526F1D17,CUST_000C45C0,2023-06-12 14:45:56,77270.46,Mobile,Fashion,Zenith,Lagos,30-39,14,0,6,False,True,2.0,98321.26,39123.11,22415.81673718136,104,174831.3644230769,250649.2438018553,6,1,0.441968855451804,0.6923076923076923,0,,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1.2246467991473532e-16,-1.0,11.255079955533647,0,1.1247489596614086,0.5424364342999423,0.1782394938728596
TXN_A8AD2FD40875,CUST_000C45C0,2023-06-15 14:39:49,42989.15,POS,Grocery,Wema,Lagos,30-39,14,3,6,False,True,1.0,42989.15,47103.47,23135.229476935536,104,174831.3644230769,250649.2438018553,6,1,0.2458878259861002,0.6923076923076923,0,,-0.4999999999999998,-0.8660254037844388,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,10.668726298667773,0,0.2458878259861002,0.2149998647596221,0.0723683698594418
TXN_976ACF6E9422,CUST_000C45C0,2023-06-16 09:47:53,32657.27,POS,Electronics,Union,Lagos,30-39,9,4,6,False,False,2.0,75646.42,43491.92,20989.49766955727,104,174831.3644230769,250649.2438018553,6,1,0.1867919026763984,0.6923076923076923,0,,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,10.39385339512762,0,0.8653594573249973,0.3695883220072287,0.1182109725971105
TXN_35670DA0B3CD,CUST_000C45C0,2023-06-27 18:39:59,354444.25,Mobile,Transport,Wema,Lagos,30-39,18,1,6,False,False,1.0,354444.25,354444.25,0.0,104,174831.3644230769,250649.2438018553,6,1,2.0273377367492453,0.6923076923076923,0,,-1.0,-1.8369701987210294e-16,0.7818314824680297,0.6234898018587336,1.2246467991473532e-16,-1.0,12.778309170149498,0,2.0273377367492453,0.4402304319088622,0.1969439371486345
